Breaker Rating,Load,Length,Hot Wire Size,Ground Wire Size,Poles,Voltage,Load Percent,Baseline Hot Wire Size,Hot Upsize Steps,Test Point Type,Status / Notes,Configuration,Hot Wire Quantity,Ground Wire Quantity,Parallel Sets,Wire Material,Wire Temperature,Base Ampacity,Voltage Drop %
15,1.5,250,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.4953900305458691
15,1.5,275,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.5449290336004561
15,1.5,300,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.5944680366550429
15,1.5,325,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.6440070397096298
15,1.5,350,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.6935460427642167
15,1.5,375,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7430850458188035
15,1.5,400,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7926240488733906
15,1.5,425,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.8421630519279775
15,1.5,450,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.8917020549825645
15,1.5,475,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.9412410580371513
15,1.5,500,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.9907800610917382
15,1.5,525,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.0403190641463251
15,1.5,550,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.0898580672009122
15,1.5,575,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.139397070255499
15,1.5,600,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.1889360733100858
15,1.5,625,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.2384750763646728
15,1.5,650,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.2880140794192596
15,1.5,675,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.3375530824738464
15,1.5,700,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.3870920855284334
15,1.5,725,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.4366310885830205
15,1.5,750,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.486170091637607
15,1.5,775,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.5357090946921943
15,1.5,800,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.585248097746781
15,1.5,825,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.6347871008013677
15,1.5,850,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.684326103855955
15,1.5,875,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.7338651069105415
15,1.5,900,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.783404109965129
15,1.5,925,#12,#12,1,277.0,10,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.8329431130197156
15,3.0,1,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.0039631202443669526
15,3.0,25,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.09907800610917382
15,3.0,50,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.19815601221834764
15,3.0,75,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.29723401832752144
15,3.0,100,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.3963120244366953
15,3.0,125,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.4953900305458691
15,3.0,150,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.5944680366550429
15,3.0,175,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.6935460427642167
15,3.0,200,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7926240488733906
15,3.0,225,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.8917020549825645
15,3.0,250,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.9907800610917382
15,3.0,275,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.0898580672009122
15,3.0,300,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.1889360733100858
15,3.0,325,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.2880140794192596
15,3.0,350,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.3870920855284334
15,3.0,375,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.486170091637607
15,3.0,400,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.585248097746781
15,3.0,425,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.684326103855955
15,3.0,450,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.783404109965129
15,3.0,475,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.8824821160743026
15,3.0,500,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.9815601221834764
15,3.0,525,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.0806381282926503
15,3.0,550,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.1797161344018243
15,3.0,575,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.278794140510998
15,3.0,600,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.3778721466201715
15,3.0,625,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.4769501527293456
15,3.0,650,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.576028158838519
15,3.0,675,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.675106164947693
15,3.0,700,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.774184171056867
15,3.0,725,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.873262177166041
15,3.0,750,#12,#12,1,277.0,20,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.972340183275214
15,3.0,775,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.8590952868415247
15,3.0,800,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9190661025460902
15,3.0,825,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9790369182506553
15,3.0,850,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.0390077339552213
15,3.0,875,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.098978549659786
15,3.0,900,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.158949365364351
15,3.0,925,#10,#10,1,277.0,20,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.2189201810689165
15,4.5,1,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.00594468036655043
15,4.5,25,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.14861700916376075
15,4.5,50,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.2972340183275215
15,4.5,75,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.4458510274912823
15,4.5,100,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.594468036655043
15,4.5,125,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7430850458188037
15,4.5,150,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.8917020549825646
15,4.5,175,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.0403190641463254
15,4.5,200,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.188936073310086
15,4.5,225,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.3375530824738466
15,4.5,250,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.4861700916376075
15,4.5,275,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.634787100801368
15,4.5,300,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.7834041099651292
15,4.5,325,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.9320211191288899
15,4.5,350,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.0806381282926507
15,4.5,375,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.2292551374564114
15,4.5,400,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.377872146620172
15,4.5,425,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.5264891557839326
15,4.5,450,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.6751061649476933
15,4.5,475,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.823723174111454
15,4.5,500,#12,#12,1,277.0,30,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.972340183275215
15,4.5,525,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.8890806946938077
15,4.5,550,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9790369182506553
15,4.5,575,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.068993141807504
15,4.5,600,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.1589493653643514
15,4.5,625,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.2489055889211995
15,4.5,650,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3388618124780476
15,4.5,675,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.4288180360348957
15,4.5,700,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.5187742595917437
15,4.5,725,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.6087304831485914
15,4.5,750,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
15,4.5,775,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.788642930262287
15,4.5,800,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.8785991538191356
15,4.5,825,#10,#10,1,277.0,30,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.9685553773759836
15,4.5,850,#8,#8,1,277.0,30,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0169842057644627
15,4.5,875,#8,#8,1,277.0,30,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0763072706398877
15,4.5,900,#8,#8,1,277.0,30,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1356303355153132
15,4.5,925,#8,#8,1,277.0,30,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1949534003907387
15,6.0,1,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.007926240488733905
15,6.0,25,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.19815601221834764
15,6.0,50,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.3963120244366953
15,6.0,75,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.5944680366550429
15,6.0,100,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7926240488733906
15,6.0,125,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.9907800610917382
15,6.0,150,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.1889360733100858
15,6.0,175,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.3870920855284334
15,6.0,200,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.585248097746781
15,6.0,225,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.783404109965129
15,6.0,250,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.9815601221834764
15,6.0,275,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.1797161344018243
15,6.0,300,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.3778721466201715
15,6.0,325,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.576028158838519
15,6.0,350,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.774184171056867
15,6.0,375,#12,#12,1,277.0,40,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.972340183275214
15,6.0,400,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9190661025460902
15,6.0,425,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.0390077339552213
15,6.0,450,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.158949365364351
15,6.0,475,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.278890996773482
15,6.0,500,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3988326281826127
15,6.0,525,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.5187742595917433
15,6.0,550,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.638715891000874
15,6.0,575,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.7586575224100045
15,6.0,600,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.878599153819135
15,6.0,625,#10,#10,1,277.0,40,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.9985407852282653
15,6.0,650,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0565329156814123
15,6.0,675,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.135630335515313
15,6.0,700,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.2147277553492133
15,6.0,725,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.293825175183114
15,6.0,750,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170143
15,6.0,775,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.452020014850915
15,6.0,800,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5311174346848153
15,6.0,825,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.610214854518716
15,6.0,850,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.689312274352616
15,6.0,875,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.7684096941865173
15,6.0,900,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.8475071140204173
15,6.0,925,#8,#8,1,277.0,40,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.926604533854318
15,7.5,1,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.009907800610917382
15,7.5,25,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.24769501527293455
15,7.5,50,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.4953900305458691
15,7.5,75,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.7430850458188037
15,7.5,100,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.9907800610917382
15,7.5,125,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.2384750763646728
15,7.5,150,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.4861700916376075
15,7.5,175,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.7338651069105415
15,7.5,200,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.9815601221834764
15,7.5,225,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.229255137456411
15,7.5,250,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.4769501527293456
15,7.5,275,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.7246451680022803
15,7.5,300,#12,#12,1,277.0,50,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.972340183275215
15,7.5,325,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9490515103983728
15,7.5,350,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.0989785496597864
15,7.5,375,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.2489055889211995
15,7.5,400,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3988326281826127
15,7.5,425,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.548759667444026
15,7.5,450,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
15,7.5,475,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.8486137459668526
15,7.5,500,#10,#10,1,277.0,50,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.998540785228266
15,7.5,525,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0763072706398877
15,7.5,550,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1751790454322633
15,7.5,575,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.274050820224639
15,7.5,600,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170143
15,7.5,625,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.4717943698093903
15,7.5,650,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.5706661446017653
15,7.5,675,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.6695379193941418
15,7.5,700,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.7684096941865173
15,7.5,725,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.8672814689788924
15,7.5,750,#8,#8,1,277.0,50,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.9661532437712674
15,7.5,775,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,1.9678437116965437
15,7.5,800,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.0313225411061095
15,7.5,825,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.094801370515676
15,7.5,850,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.1582801999252417
15,7.5,875,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2217590293348075
15,7.5,900,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.2852378587443734
15,7.5,925,#6,#6,1,277.0,50,#12,3,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,65,2.348716688153939
15,9.0,1,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.01188936073310086
15,9.0,25,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.2972340183275215
15,9.0,50,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.594468036655043
15,9.0,75,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,0.8917020549825646
15,9.0,100,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.188936073310086
15,9.0,125,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.4861700916376075
15,9.0,150,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,1.7834041099651292
15,9.0,175,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.0806381282926507
15,9.0,200,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.377872146620172
15,9.0,225,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.6751061649476933
15,9.0,250,#12,#12,1,277.0,60,#12,0,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,25,2.972340183275215
15,9.0,275,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,1.9790369182506553
15,9.0,300,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.1589493653643514
15,9.0,325,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.3388618124780476
15,9.0,350,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.5187742595917437
15,9.0,375,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.69868670670544
15,9.0,400,#10,#10,1,277.0,60,#12,1,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,35,2.8785991538191356
15,9.0,425,#8,#8,1,277.0,60,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.0169842057644627
15,9.0,450,#8,#8,1,277.0,60,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.1356303355153132
15,9.0,475,#8,#8,1,277.0,60,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.254276465266164
15,9.0,500,#8,#8,1,277.0,60,#12,2,Coarse,OK,277 V / 1 pole,1,1,1,CU,75 C,50,2.3729225950170147
